p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.819300,0.180700,0.000000,0.000000,0.309900,1.000000,0.309900,1.000000,0.309900,1.000000,1.000000,1.000000
0.767220,0.180180,0.042600,0.010010,0.308440,1.000000,0.308440,1.000000,0.308440,1.000000,3.242880,3.242880
0.785330,0.152100,0.052420,0.010150,0.332760,1.000000,0.332760,1.000000,0.332760,1.000000,1.258950,1.258950
0.815850,0.125000,0.051290,0.007860,0.304190,1.000000,0.304190,1.000000,0.304190,1.000000,1.862230,1.862230
0.644570,0.125820,0.192120,0.037500,0.310350,1.000000,0.310350,1.000000,0.310350,1.000000,1.000000,1.000000
0.668490,0.226890,0.078110,0.026510,0.300730,1.000000,0.300730,1.000000,0.300730,1.000000,2.411430,2.411430
0.759220,0.189290,0.041220,0.010280,0.274630,1.000000,0.274630,1.000000,0.274630,1.000000,3.850940,3.850940
0.592470,0.176810,0.177690,0.053030,0.307580,1.000000,0.307580,1.000000,0.307580,1.000000,1.394760,1.394760
0.767190,0.232810,0.000000,0.000000,0.306030,1.000000,0.306030,1.000000,0.306030,1.000000,1.000000,1.000000
0.602290,0.109910,0.243380,0.044420,0.319860,1.000000,0.319860,1.000000,0.319860,1.000000,1.000000,1.000000
0.417080,0.118400,0.361820,0.102710,0.292310,1.000000,0.292310,1.000000,0.292310,1.000000,1.000000,1.000000
0.712210,0.231910,0.042150,0.013720,0.275760,1.000000,0.275760,1.000000,0.275760,1.000000,1.000000,1.000000
0.341180,0.043620,0.545470,0.069730,0.314960,1.000000,0.314960,1.000000,0.314960,1.000000,1.000000,1.000000
0.864380,0.133600,0.001750,0.000270,0.340000,1.000000,0.340000,1.000000,0.340000,1.000000,11.015350,11.015350
0.835060,0.159240,0.004780,0.000910,0.314150,1.000000,0.314150,1.000000,0.314150,1.000000,27.545330,27.545330
0.800260,0.151390,0.040670,0.007690,0.305370,1.000000,0.305370,1.000000,0.305370,1.000000,1.000000,1.000000
0.687340,0.256880,0.040610,0.015180,0.272710,1.000000,0.272710,1.000000,0.272710,1.000000,1.000000,1.000000
0.612170,0.185070,0.155690,0.047070,0.284880,1.000000,0.284880,1.000000,0.284880,1.000000,1.000000,1.000000
